SP_ID,gpw4_2000e,id,gpw4_2005e,gpw4_2010e,gpw4_2015e,gpw4_2020e,ncc4_1992e,ncc4_1993e,ncc4_1994e,ncc4_1995e,ncc4_1996e,ncc4_1997e,ncc4_1998e,ncc4_1999e,ncc4_2000e,ncc4_2001e,ncc4_2002e,ncc4_2003e,ncc4_2004e,ncc4_2005e,ncc4_2006e,ncc4_2007e,ncc4_2008e,ncc4_2009e,ncc4_2010e,ncc4_2011e,ncc4_2012e,dflc_e,dcfu_e,dcsu_e,dfmi_e,dfrw_e,ncc4_2013e
101,174.0764618,102,185.432312,193.6357422,200.1740265,204.8289795,7.30009079,6.061505795,7.528640747,10.40102482,12.50295258,13.54847717,14.16666794,19.81135941,18.39267731,16.13814354,12.71030235,12.61302376,11.15074062,18.74778748,16.56565094,11.91669273,11.59259224,10.13123035,11.86929607,10.99065685,15.00861931,1420415.25,978659.8125,1155789,853603.625,345590.4375,16.74285714
102,11.44477081,103,12.89546871,14.19469166,15.47818279,16.69259644,0,0,0,0,0,0,0,0,0,0,0,0.000208476,0,0.957103431,0.473919332,0.492243648,0.055755883,0.046927541,0.188450128,0.051372841,0.432665884,824049.875,552002.8125,452389.3125,458983.4375,52889.07813,0.388888889
103,16.18148422,104,18.70084572,21.2940197,23.91306114,26.58226585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87956.67188,103581.4375,94050.5625,19316.92188,368462.6875,0
104,3.265671015,105,3.33912611,3.340563774,3.307254553,3.24276495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564420.125,119194.7422,0.096644722,54744.56641,977977.625,0
105,0.204678386,106,0.226946622,0.247493058,0.266828626,0.284447134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149224.8281,158171.5938,127062.7188,149312.8594,541926.9375,0
106,0.101748012,107,0.100291654,0.096840881,0.092534557,0.087725125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383408.5938,122445.7344,292200.3125,363177.25,1358652.625,0
107,0.046187136,108,0.053609338,0.062785663,0.071361966,0.081490293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98553.69531,5287.016113,52183.08594,104745.7031,936867.25,0
108,238.7696838,109,265.5952148,289.4417114,312.1934814,333.1046143,24.59228516,11.30203915,8.594578743,13.68583775,9.252488136,13.618186,13.16168785,17.64465714,10.46057224,10.87202072,9.546319008,9.895755768,11.91096973,22.98303413,18.24264908,14.38867092,14.8799839,13.90411949,13.7489109,14.15784264,20.99130058,1031953.5,552741.25,678661.5,589751.75,56586.35547,21.59090909
109,0.087345287,110,0.090164438,0.091333799,0.091609061,0.090978064,0.002241332,0,0.001265092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80918.76563,17581.125,153037.375,35904.91406,788402.6875,0
110,40.83275604,111,46.64307404,52.19636154,57.82464981,63.40850449,2.171447992,2.261844873,1.646946788,2.398252726,2.389828682,3.043123245,2.642531872,4.77784586,3.492803574,2.613705158,3.568856478,2.86392951,2.87551856,4.469914436,3.9031744,3.1801548,3.632314205,3.262137413,4.840104103,4.520920753,6.868182182,1087193.25,829082.25,758940.875,797889.4375,123997.9844,6.46875
111,0.739962339,112,0.929101348,1.142704964,1.393166304,1.68261683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031983595,0.05593504,0,48458.28125,114578.1172,235159.0469,24225.26563,885837.375,0.02276867
112,0.011666324,113,0.01595873,0.020717593,0.027127404,0.034948841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50659.61719,264305.5938,174893.6563,28445.16406,882745.1875,0
113,1.994378448,114,1.809465885,1.603021502,1.407396317,1.22368145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698166.6875,28816.98633,8848.584961,95752.10938,1212948.125,0
114,0.651629925,115,0.667259455,0.709925234,0.74452287,0.731415689,0,0,0,1.048355341,1.048355341,0,0,0,0.591324985,0,0,0,0,0,0,0,0,0,0,0,0,89838.09375,165020.75,125695.2969,18643.38867,562929.1875,0
115,1.318271756,116,1.59266603,1.886962652,2.204495907,2.580711603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146587.125,193181.4375,148187.0938,58408.36719,511236.5,0
116,4.964084148,117,4.497005463,3.987215042,3.50508976,3.039099932,0.503964067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674359,49321.64063,14823.94824,106828.4063,1187300.375,0
117,2.129160404,118,2.525816917,2.935054541,3.375266075,3.839758873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019046774,0.009014109,0.006544599,0.018613715,0.009237885,0.015799858,0.014243994,0.022074446,743339.6875,117542.4219,298050.7813,313939.6563,1502875.375,0.012080537
118,1.289551854,119,1.52404213,1.763327241,2.01958704,2.28864336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730750.625,107075.8672,266535.6563,291938.1875,1467056.375,0
119,32.11024094,120,30.6432209,28.63197136,26.51006508,24.24067879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167144403,0,1411380.625,986239.75,1013783.875,877350.6875,32241.16992,0
120,19.90089607,121,20.47779655,20.89022255,21.07535553,20.78774071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226942.5,805146.75,1008551.25,759441.625,135114.8125,0
121,127.8341293,122,131.8736572,133.0959473,133.0751953,131.4213715,6.45780611,6.401959419,4.443054676,2.560365677,6.82461977,6.717203617,7.05654192,7.028270721,7.181644917,6.658602715,5.205569267,5.102321148,7.903639317,7.385296345,7.413567066,6.996098042,8.63254261,9.845441818,7.63815403,9.991814613,8.469014168,1260791.375,993307.75,932987.4375,960634.4375,3369.117188,8.7
122,32.13085175,123,38.91841888,46.37096405,54.79892731,63.71036148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125486,888679.75,798573.5,821970.1875,71380.32031,0
123,6.626548767,124,7.003976345,7.267240047,7.449654579,7.568552971,0,0,0,0,0,0,0.028661467,0.000142494,0.000122138,0.04831516,0,0,0,0.159613073,0.180262133,0.000122138,0.000122138,0,0,0,0.229430199,1432696,979116.25,983245.3125,775353.25,71137.83594,0.65
124,6.326008797,125,6.836629868,7.238901138,7.584758759,7.877630234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161066.5938,182606.5313,131793.5469,57554.50781,491854.4688,0
125,3.158879042,126,4.293268681,5.717292786,7.525645256,9.81023407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77822.54688,77546.84375,46597.31641,70125.05469,512997.6875,0
126,3.978013992,127,4.320983887,4.583255768,4.797194481,5.058476925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74535.71094,21433.38867,0,30452.29297,513900.8125,0
127,195.7770538,128,207.327713,215.0349884,220.7499237,224.185379,6.410981178,8.185754776,7.478532791,8.669599533,7.90912056,9.166443825,10.08368492,9.474571228,7.435692787,6.578643799,7.223861694,8.454169273,8.605470657,7.775579453,6.904879093,6.444437027,7.175890446,8.640633583,8.482294083,9.180804253,10.08440399,1197076.125,942589.5,869598.0625,895640.4375,63323.69531,8.563636364
128,2.041035414,129,2.211471558,2.344086885,2.455545425,2.553743124,0,0.04865782,0,0.00473585,0.004077466,0.026083212,0.006989942,0,0.069649525,0.004077466,0.260126054,0.048641294,0.050657216,0.244869292,0,0.031671416,0.026033269,0.092902154,0.034615371,0.214945957,0.25643295,256117.4375,189565.8125,18179.86133,15109.95215,425786.625,0.09375
129,1.050420761,130,1.338925481,1.68129468,2.079410076,2.538293362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420410.125,30861.28516,337281.125,172973.0781,325330.3125,0
130,0.441950262,131,0.534784794,0.62427485,0.724756598,0.822168171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70859.57813,71359.22656,61392.26953,51430.01563,391631.9063,0
131,2.197810173,132,2.298197508,2.350217342,2.381839275,2.381958961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196809.875,140945.0938,134499.3125,92570.36719,121959.5938,0
132,2.196441412,133,2.447159767,2.674343824,2.892927647,3.091560125,0.003568372,0.000504306,0,0.003248847,0.000344276,0.000340898,0.000364256,0.000394102,0.030877795,0.012191086,0.039354116,0.008076029,0.009514933,0.031713799,0.059262794,0.025396127,0.029877095,0.000219656,0.008744186,0.025917634,0.088616252,85367.25,69864.98438,147036.9688,58300.27344,81973.83594,0.112318841
133,39.89273834,134,43.84683228,47.13914871,50.17337036,52.82145309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104744,609545.75,758784.375,672242.25,77787.28125,0
134,1.263824821,135,1.305992126,1.340977192,1.36130476,1.36596632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290010.5,72158.26563,212256.5156,234923.9375,1333470,0
135,16.74847412,136,19.13886833,21.39746857,23.63352776,25.9528141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627439.75,1255949.75,1128897.375,1091993.75,59234.70313,0
136,3.228116512,137,3.254533291,3.182960987,3.082417965,2.991332531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104625285,0,0,1991510.375,1528697.25,1607319.625,1470373,87105.46875,0
137,891.6977539,138,937.6087036,966.6043701,985.6681519,994.6982422,17.0996151,20.6398468,12.8199234,16.1800766,17.3601532,19.3601532,20.3601532,19,19.8199234,20.8199234,15.1800766,16.3601532,19.1800766,18.2796917,19.8199234,18,17.1800766,19.0939846,14.54900169,16.54900169,17,1569480.75,1240444,1071769.75,1004220.5,7917.466797,18.5
138,2.008496523,139,2.010164022,1.974520326,1.919242382,1.846050859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076114.625,1590959.5,1709253,1576312,94733.99219,0
139,27.93264771,140,33.71074295,39.86396408,46.64846039,54.01651764,0.890749335,1.122925639,0,1.378099322,1.18571341,1.292939067,1.794567227,2.175949097,1.827386737,2.893375874,1.46541822,2.083561659,1.771481156,4.813192368,4.275248528,2.694755554,1.699149847,1.751332521,3.067146778,2.431697845,3.276198864,1615317.25,1231441.75,1118620.625,1092386.5,9320.806641,2.761904762
140,18.29141045,141,21.26930809,24.2638588,27.37169456,30.56668854,15.14294815,11.3957777,4.02436161,11.96884537,11.53838444,11.92726231,11.74305725,15.2425251,11.30584145,10.554986,8.442035675,10.47867393,9.171747208,18.46513557,14.38491535,9.976187706,10.16092873,9.332359314,8.933259964,8.376737595,10.90105152,1586599.375,1259634.75,1089224.25,1019617.188,4840.538086,11.2195122
141,11.41572762,142,11.96841049,12.24642754,12.39455223,12.46353245,0,0.222458676,0,0.038046792,0.044387925,0,0.044387925,0.044387925,0.044387925,0.044387925,0.176321566,0,0.072525918,0.20776549,0.056729816,0.038046792,0,0.292977512,0.446580261,0.257628113,0.072525918,1602849,1119250.625,1239047,1115679.375,123193.7656,0.535714286
142,7.777460575,143,7.283917904,6.65479517,6.078647614,5.382102489,0,0.041994579,0,0.036375426,0,0,0,0,0,0.568660438,0.858985364,0.046768405,0.664373755,0,0,0.031178936,0.036375426,0.25302583,0.053857457,1.21406424,0.048993677,1684419.875,1203408.875,1318497.75,1190730.875,42691.66406,0.291666667
143,26.02615547,144,27.24514008,28.00361824,28.55590248,28.86997604,0.01819323,0.476238102,0.112867802,0.418481141,0.396367043,0.222444594,0.536554456,0.236408755,0.278487802,0.277564883,0.325332165,0.089369789,0.320790112,0.19449304,0.018375147,0.180870757,0.18253094,0.269774556,0.664749384,0.929356456,0.534738421,1657017.375,1162498.625,1298731.375,1182559.25,90932.1875,0.822580645
144,36.86053085,145,42.0749054,47.16458893,52.24666595,57.28261948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126922,623429.6875,786555.875,700422.3125,84155.17188,0
145,1.433782578,146,1.515049696,1.565774798,1.598973036,1.622813463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494448.5938,13322.90625,224755.2656,143184.5938,155205.3125,0
146,1.360552669,147,1.544159412,1.703949451,1.871188045,2.025878429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076582.25,599169.875,720463.1875,624444.125,93053.30469,0
147,0.001069903,148,0.001222694,0.001371204,0.001523488,0.00167801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296340.875,211469.625,253850.4688,247507.875,1186465.125,0
148,7.270703316,149,7.325578213,7.237317085,7.083560467,6.848719597,0,0,0,0,0,0,0,0,0,0,0,0,0.090062559,0,0.40509969,0.055421464,0,0,0.04205044,0.045888186,0,1702744.75,1276768,1285916.75,1160415.375,53058.30859,0
149,6.950143814,150,6.982114792,6.872654915,6.702442646,6.472293854,0,0,0,0,0,0,0,0,0,0,0,0,0.096674189,0,0.235051423,0.098957531,0,0,0.089228153,0.057896066,0,1697928.5,1271246.875,1282163.5,1156136.125,48218.99219,0
150,17.65243149,151,18.32731056,18.66960335,18.80941772,18.77640724,0,0,0,0,0,0,0,0,0,1.225768209,0.137342542,0,0,0,0,0,1.733508587,0,0,0,0,764046.5,329543.625,542263.5625,340277.9063,276741.4375,0
151,27.18582535,152,29.59224319,31.41113281,33.07698822,34.30750656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.241148949,8.604941368,9.07095623,1142432.5,821059.375,676958.4375,574708.875,17939.48828,7.7
152,0.070952177,153,0.075628191,0.078830034,0.081150562,0.083254829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154141.3594,22991.57422,49259.94922,248687.75,1516526,0
153,2.357710361,154,2.793664694,3.240582466,3.715265512,4.221262932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383986,166327.0938,279209.5,531042.0625,1739811.75,0
154,1.652895808,155,1.824689627,1.960074067,2.071863413,2.163661957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524987.5,35232.51953,10300.63184,148256.9688,970314.1875,0
155,0.583299696,156,0.627059698,0.661754131,0.692703784,0.720117092,0,0,0,0,0,0,0,0,0,0,0.00312512,0,0,0,0,0,0,0,0,0,0,18547.55859,24510.90039,26908.42578,56739.72656,1225601.75,0
156,0.437887371,157,0.464192748,0.482378811,0.495878696,0.504584134,0,0,0,0,0,0.0009986,0,0,0,0,0,0.000672208,0,0,0,0,0,0,0,0,0.01370958,54484.76953,19278.13672,138484.3125,27116.28711,1053834.25,0
157,0.339628935,158,0.424170613,0.520116031,0.630371332,0.758938432,0,0,0,0,0,0,0,0,0,0.001037856,0.002310151,0.019315371,0.005739714,0,0.05627555,0.033559464,0.005739714,0,0.013686694,0,0.018432137,30640.48047,51604.29688,47178,28923.80469,1252421,0.045088567
158,5.991175652,159,6.42783308,6.676162243,6.907007694,7.051175594,1.298854828,11.09047604,5.014109135,5.381490231,6.976298809,6.925319672,9.972120285,6.264841557,9.738071442,10.08824253,10.4082222,11.15434265,11.0955801,9.555035591,7.063932419,8.255653381,9.060759544,11.55602074,8.398383141,12.00656033,9.431441307,1628086.5,1245808.75,1172622.25,1067381.125,15899.98438,12.25
159,102.916893,160,129.7531738,160.7366486,196.9457092,238.5084229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167189.3906,123819.7578,85428.50781,85709.70313,612114.375,0
160,48.99790955,161,57.09793854,65.22341156,73.75909424,82.50823212,0,0,0,0,0,0,0,0,2.135152578,0,0.425468177,0,4.38201046,4.991107464,6.711905479,6.007685661,6.68206501,5.876019955,7.149056435,5.287446976,6.894260406,1437894.5,994523.5,1166354,859538.3125,364375.0938,6.428571429
161,0.059542887,162,0.062666126,0.063870773,0.064383358,0.06478893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259280.9375,18390.62109,154516.4844,308147.4688,1475619.25,0
162,0.049730327,163,0.057669751,0.065929256,0.075019702,0.084833756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305440.75,174.6389618,204089.75,60600.34375,522885.1875,0
163,36.65173721,164,37.26752472,37.12477112,36.59978867,35.69496918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700453.125,1201000.5,1344932.5,1231867.75,44763.17188,0.339285714
164,0.06612201,165,0.077969834,0.089838371,0.101847552,0.11537227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134059.2656,117723.5625,160973.0938,158721.75,843531.875,0
165,0.500563323,166,0.631174445,0.783195496,0.960665405,1.164392948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076784857,0.197603226,0.055865001,85076,133663.2969,287881.5938,27462.6875,704398,0.136288998
166,0.174810305,167,0.220212847,0.273061305,0.334850073,0.405948758,0,0,0,0,0,0,0,0,0.018544188,0,0,0,0,2.97E-05,0,0,0,0,0.013889612,0.03574444,0.010105418,81654.69531,156106.4688,277833.1875,18304.65625,714811.4375,0.025824518
167,3.397798061,168,3.395198345,3.323561907,3.219165087,3.083957195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996992.5,1496764.625,1639301.125,1519924,43163.20703,0
168,9.210874558,169,10.53353691,12.14495373,13.79205418,15.11070251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89156.57813,106342.4297,96247.01563,18393.24609,369762.125,0
169,56.42778778,170,65.52059174,74.79759979,84.3494873,94.14826965,19.87099266,13.69340992,5.61618185,15.72284603,14.71652985,17.88506699,15.36908627,21.84098625,15.23328972,15.04343224,10.62056828,13.80545807,12.47200012,33.27607346,26.4520092,15.12368393,14.64337349,13.60053444,11.76943779,10.69397831,15.58089828,1587948.25,1262333.375,1090767.125,1020110.938,3236.130371,15.23529412
170,19.24630356,171,19.5580864,19.47276688,19.1879921,18.70235062,0,0,0.238277018,0,0,0,0.050844658,0,0.039416939,0,0.039416939,0,0.004164193,0,0,0.049788222,0,0.009220237,0.146535084,0.274531633,0.045986433,1393000,961813.5,1004089.25,864054.25,63236.19531,0.168
171,1.778545737,172,1.954089642,2.104272842,2.242349386,2.362533331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89831.69531,130216.4375,309187.125,211294.6563,667533.125,0
172,0.688931167,173,0.760419846,0.822582781,0.880818248,0.934391558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137213.5938,142298.4844,325704.5,270612,540678.375,0
173,8.239034653,174,9.164256096,9.989064217,10.79000282,11.53318501,13.7073822,5.327915192,1.497374058,5.34378767,4.773672104,4.169024944,5.437696457,5.606444359,4.875392914,3.644738674,3.293899536,3.011427403,5.41556263,4.533896446,7.066257,4.591143608,6.57099247,3.309313297,7.586059093,7.6285882,8.287459373,1365477.75,1193021.25,1056929.75,1007021.813,33882.85938,5.860759494
174,29.94460487,175,32.86688995,35.31829834,37.56696701,39.51758194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208473.125,712481,859528.5625,767587.375,174513.5313,0
175,44.60758591,176,49.1879425,52.95183945,56.3961525,59.53501892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131998.125,641903.9375,781535.5,690992.0625,113829.2422,0
176,0.078673549,177,0.087211072,0.095228732,0.103257172,0.10982354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365361.1875,111183.1406,290314.9063,546132.75,1754255.75,0
177,0.408557236,178,0.540866375,0.702391326,0.902085066,1.147895575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502703.5,2181.28418,417472.7188,674569.75,1896919.5,0
178,0.587636113,179,0.639512062,0.686329961,0.728752494,0.761366069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607700.875,23372.37109,514641,769175.5,1957759.75,0
179,0.221697062,180,0.232825816,0.238632366,0.242509201,0.243599027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49087.25781,156693.9375,253767.4688,6036.531738,945768.625,0
180,3.900712967,181,4.23150301,4.532008171,4.778428555,5.013041019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538350.3125,50074.76563,0,133400.7813,968201.0625,0
181,1273.544312,182,1339.257446,1380.097778,1408.089111,1420.203979,63,63,63,63,63,63,63,63,63,63,59.99999619,63,63,63,63,57.10383606,62.10383987,63,35,48,42,1525198.125,1193113.875,1026960.438,963169.1875,1401.930786,47
182,620.0412598,183,651.1062012,669.9283447,682.2111816,687.3718262,63,63,57.5942955,62.68813324,63,63,63,63,63,62.3539505,57.75668335,63,63,63,63,57.13549042,61.12333679,63,34.57248688,47.45748138,41.20163727,1523321.25,1191634.125,1025126.625,961076.875,578.2254028,46.78947368
183,33.67010498,184,37.2184906,40.16453552,42.89516449,45.42956543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122489.25,641180,767008.625,669545.3125,124617.1094,0
184,0.113663636,185,0.130169079,0.146298602,0.16268079,0.178650394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256720.625,232648.125,218734.75,212701.0313,1163926.5,0
185,13.77934647,186,13.09791851,12.18850327,11.22230911,10.23596096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377898633,0,0.472616613,0.70128876,0.995018184,0.839032471,0.472616613,400537.8438,171651.4219,56452.50391,42159.13281,473254.75,0.829545455
186,0.117580324,187,0.128159523,0.136751294,0.144278795,0.150701314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95004.75,32374.69922,1.68902874,30776.89063,531624,0
187,3.375611782,188,3.921708822,4.450649261,5.002481461,5.567605972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70090.21094,113087,105876.6875,14514.95313,350332.375,0
188,244.9254608,189,250.1694794,250.3156738,247.8571777,242.7740173,6.758782387,0.974948287,0.946871996,3.580268145,3.945418358,5.120352745,6.432864189,7.578819752,6.95593071,6.563165665,6.181209564,6.690440178,4.340810776,8.177977562,7.563165665,7.114055634,7.578819752,6.600305557,7.307917118,7,7.702861786,1107961,843325.25,779601.75,819718.9375,131861.9063,8.75
189,0.114584625,190,0.120683283,0.125301212,0.129783809,0.135576934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103462.0625,235369,106838.0781,46750.61328,537230.625,0
190,0.003041219,191,0.003372985,0.003637531,0.003902689,0.004112779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104312.6563,115462.0313,99773.80469,155879.5781,1041049.25,0
191,0.186557665,192,0.238136858,0.297345459,0.368711591,0.449160486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425964.375,13428.22363,349496.0313,180617.875,335048,0
192,0.262538433,193,0.285336107,0.303766191,0.320077091,0.333739191,0,0,0.016516171,0,0,0,0,0,0,0,0,0,0,0.004166242,0,0,0,0.003571064,0.007290923,0.010415604,0.008017361,839081.5,311509,549943,479506.75,77535.27344,0
193,325.0164185,194,307.7437744,285.6314392,262.3435059,238.2801209,3.948703289,15.17205715,7.866408348,11.97244453,19.30221367,12.42342854,16.90487671,15.47369385,15.37129402,13.50151062,11.01614094,11.44897079,10.01614094,7.877765656,6.386513233,7.627458096,8.825814247,9.838005066,10.37319851,14.4054966,13.53260136,1636433.25,1148994.625,1274254.25,1152823.75,106929.2266,14.9
194,10.26615334,195,11.39678192,12.42850399,13.45641994,14.44558048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262922764,0.126095608,0.136827141,1103838.875,873657.75,777200.875,799297.625,78866.25,0
195,0.102967627,196,0.121099211,0.141832411,0.161247745,0.182963014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463801.6875,46975.10938,373560.1875,629571.5,1859333.5,0
196,0.29057318,197,0.382244945,0.495065361,0.634850085,0.80535388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571138.8125,13660.05859,495514.875,752157.375,1928966.75,0
197,0.02666121,198,0.029829113,0.032449823,0.035158385,0.037839703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435007.5313,62019.54688,367804.0313,621115.25,1791958.75,0
198,0.129715219,199,0.142475396,0.152948186,0.162603632,0.171177685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398215.625,144709.1875,281387.3125,457154.75,1520635.375,0
199,0.833751559,200,1.165967941,1.595631599,2.161779642,2.898500443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264514.75,247106.7344,33364.80078,119384.8906,215184.0625,0
200,0.67704618,201,0.848938167,1.064478636,1.34310329,1.700187087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258567.4688,240886.6719,19404.36719,116175.7031,225910.0625,0
201,14.76720524,202,15.23119164,15.38558006,15.37626839,15.19963264,0,0,0,0,0,0.316693842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121688083,1069021.875,805917.75,740567.625,784307.0625,125375.5781,0.176470588
202,9.840522766,203,10.75771332,11.51253128,12.1826973,12.77778625,0,0,0,0,0,0,0,0,0,0,0,0,0.0088958,0.009812516,0,0,0,0,0.027548077,0,0,1156566.625,929399.875,830713.1875,845915.9375,32165.07617,0
203,399.6246948,204,490.9848633,591.9382935,705.7271729,832.0466919,10.64538956,24.78487015,4.517726898,28,32.13948059,30.70922089,34.35461044,28.21512985,25,19.78487015,17.5697403,29.70922279,29.78487015,25.21512985,41.72103882,39.5697403,37.78487015,46.9839325,31.24598503,43.24598694,40.21512985,492526.2813,128221.3516,154450.3438,100256.7813,272499.125,46.5
204,4.064081669,205,4.989563942,6.009670258,7.158754349,8.442955971,9.426566124,9.282419205,0.406226039,18.45506859,17.43561935,17.63337326,13.29312038,17.07972145,11.85141659,8.072648048,8.350497246,12.26208305,12.90000629,14.64691067,27.0301609,20.89689446,19.99099159,22.95652771,20.81420517,15.71956635,25.37291145,490496.1563,127380.6016,154112.75,98380.19531,274468.3438,25.22727273
205,8.736051559,206,10.82208824,12.99850464,15.43874645,18.23289108,5.416142464,4.242485046,0,7.86685276,4.133938789,3.966669321,6.188646793,7.310152054,6.526556969,5.724878311,5.154918194,5.346260071,7.216832161,10.63118172,18.02692986,12.39137936,9.141934395,6.790406704,9.17565155,10.22501564,17.13109207,489924.3125,123442.9766,158070.5313,96409.24219,276000.375,14.15789474
206,1.226621389,207,1.539178729,1.938803315,2.366711855,2.916561127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012527949,0,0.012527949,0,0.239439562,0,0.378706425,98223.03906,123865.3281,185876.6563,53693.66797,316977.5938,0.647058824
